text,label,intent_name,orig_train_index
Why hasn't my friend received the transaction?,66,transfer_not_received_by_recipient,2783
Does the exchange rate change?,32,exchange_rate,363
How come when I tried to pay contactless at the bus it didnt work?,23,contactless_not_working,1783
I made a cash deposit to my account but it is not there,6,balance_not_updated_after_cheque_or_cash_deposit,3479
I am entering my passcode but getting an error.,44,passcode_forgotten,4858
My top-up never worked,59,top_up_failed,8516
How come there is a $1 extra charge on my statement?,34,extra_charge_on_statement,695
What should I do if I think someone is using my card without my permission?,22,compromised_card,4481
How did you arrive at the rate of exchange? I thought that I would get more cash.,76,wrong_exchange_rate_for_cash_withdrawal,8321
Why didn;t my payment work,25,declined_card_payment,5886
How can I activate my new card? I didn't recieve any information with it about how to do so.,0,activate_my_card,9202
where can i have a virtual card,40,getting_virtual_card,3048
"I need to order a new card, can you please direct me to the virtual cards?",40,getting_virtual_card,3081
"Your system is broken. My transfers keep failing, 5 times now.",35,failed_transfer,7433
My identity hasn't been verified.  Can I use my account?,74,why_verify_identity,3871
The exchange rate applied was incorrect when I was traveling outside the country.,76,wrong_exchange_rate_for_cash_withdrawal,8339
What do I do if my smart phone was stolen?,42,lost_or_stolen_phone,5362
Can I have it delivered on the date I need it delivered?,12,card_delivery_estimate,1051
Why is their a charge pending on my card still?,45,pending_card_payment,5129
I was charged an incorrect exchange rate for a withdrawal.,76,wrong_exchange_rate_for_cash_withdrawal,8349
What is the source of funds for my money?,70,verify_source_of_funds,6545
What do I do?  My card is broken.,14,card_not_working,1269
What are the additional charges for a SWIFT transfer?,56,top_up_by_bank_transfer_charge,1893
Are there charges for cash withdrawals?,19,cash_withdrawal_charge,9468
"This is frustrating, I'm at work and my transfers are not going through. I keep getting an error message, I do not have time for this.",7,beneficiary_not_allowed,7082
I can't get the card itself to work.,14,card_not_working,1258
"I would like open a second card for my daughter, how can you assist me?",39,getting_spare_card,7807
What can I do to make my physical card work?,14,card_not_working,1313
Please check the exchange rate for my payment last Saturday. I believe I have been overcharged.,17,card_payment_wrong_exchange_rate,502
What all is needed for the identity verification?,69,verify_my_identity,9848
Why are top-ups being verified?,71,verify_top_up,7729
My passcode was denied.,44,passcode_forgotten,4852
how is it possible to add another card to account,39,getting_spare_card,7916
Where can I find a Mastercard ATM?,3,atm_support,4617
Which foreign currencies do you accept for adding money?,54,supported_cards_and_currencies,2898
I don't recognize this payment at all!  Help!,16,card_payment_not_recognised,3542
Please tell me how the exchange rate is determined. I was expecting more money for the transaction.,76,wrong_exchange_rate_for_cash_withdrawal,8330
Do I get a discount if I exchange currencies a lot?,31,exchange_charge,8967
How is my PIN sent?,38,get_physical_card,4085
"Can my daughter also have a card issued in her name, but linked to my account?",39,getting_spare_card,7835
Where do I go to reset the passcode?,44,passcode_forgotten,4823
"I made a transfer for my rent payment about 2 days ago, but my landlord hasn't received it yet. It shows as done on my  side, and I've double check all account numbers and they are correct. Can you verify that the transaction was actually made?",66,transfer_not_received_by_recipient,2780
"In my app, a direct debit payment that I didn't do shows up.",28,direct_debit_payment_not_recognised,4694
What does it mean when it says I have a payment pending?,45,pending_card_payment,5206
"After putting in the wrong PIN too many times, I was blocked. Can you assist me in changing it?",49,pin_blocked,1721
I paid two weeks ago and just got refunded,53,reverted_card_payment?,6841
You provide support in what countries?,24,country_support,9998
What are the currency types that I can keep money in.,36,fiat_currency_support,1000
I was supposed to get a refund but I do not see it on my statement. When is it going to be updated?,51,Refund_not_showing_up,5731
My transfer didn't work how come?,35,failed_transfer,7521
My card is missing.,41,lost_or_stolen_card,1547
I don't see a money transfer yet,48,pending_transfer,6097
I am paid by my employer in GBP; do I need to do anything in the app to indicate this?,50,receiving_money,7336
My top-up was rejected by an app.,59,top_up_failed,8472
What's the process for exchanges?,32,exchange_rate,308
"I can't see if the transfer I did a couple days ago is in my account yet. I double checked my info before sending, too. Can you check this?",66,transfer_not_received_by_recipient,2769
Why did you charge me extra for withdrawing money?,19,cash_withdrawal_charge,9430
What's the expected wait time to recieve my new card?,11,card_arrival,71
I do not know why I was charged for the $1 transaction.,34,extra_charge_on_statement,692
Why do you need to perform identity verification?,74,why_verify_identity,3859
Do you charge for making a withdrawal? I took some money out of my account earlier and I was charged for this.,19,cash_withdrawal_charge,9368
My top-up was rejected,59,top_up_failed,8546
I lost my wallet and all my cards were in it.,41,lost_or_stolen_card,1476
How can I choose between Visa and Mastercard?,73,visa_or_mastercard,4153
Which fiat currencies are supported for holding and exchanging?,36,fiat_currency_support,983
It appears I have a fee in my statement.,34,extra_charge_on_statement,642
Explain why a card payment would be cancelled?,53,reverted_card_payment?,6853
Why is the payment from my card still pending?,45,pending_card_payment,5237
Can you please help me in canceling my order.,52,request_refund,5504
should i add money via bank transfer instead,57,top_up_by_card_charge,9074
I've been waiting for a refund to show up and I don't see it on my statement yet.,51,Refund_not_showing_up,5718
Can you please disable my current account.,55,terminate_account,6238
Why am I still not able to see the money I deposited a week ago? This is urgent!!,6,balance_not_updated_after_cheque_or_cash_deposit,3446
Is there a limit on disposable cards?,29,disposable_card_limits,4445
Is there any way I can get more physical cards to use with my account?,39,getting_spare_card,7930
What can I do to verify my card?,71,verify_top_up,7789
My ATM withdrawal is taking forever,46,pending_cash_withdrawal,810
What is necessary for the identity verification?,69,verify_my_identity,9872
What do I do if I believe to be a victim of credit card fraud?,22,compromised_card,4508
"The transfer keeps rejected, I tried to transfer some money to friends but it keeps getting rejected for some reason, Would you please check the issue?",35,failed_transfer,7527
Why is my check still not showing up on my account? It's been a week already,6,balance_not_updated_after_cheque_or_cash_deposit,3368
I was unable to transfer money to a beneficiary.,7,beneficiary_not_allowed,7095
My card has been lost / stolen,41,lost_or_stolen_card,1530
What are the limitations on the disposable cards?,29,disposable_card_limits,4363
How do I get Top Up to work in Apple Pay?,2,apple_pay_or_google_pay,9685
Please tell me the limit to topping-up.,60,top_up_limits,2259
Problem with my top up going through,47,pending_top_up,2056
"Hey I am standing in front of an ATM here, it only gave me 10 pounds even though I wanted to withdraw 30! Seems like the app has 30 pounds, what do I do??",75,wrong_amount_of_cash_received,2464
What kind of charges should I expect to exchange currencies?,31,exchange_charge,9014
How much longer until I get my new card?,11,card_arrival,126
I tried activating my card and it didn't work,0,activate_my_card,9273
Is there a few for exchanging foreign currencies?,31,exchange_charge,9032
I inadvertently completed a transaction on a wrong account.,8,cancel_transfer,2170
I am still waiting for a transfer to show up,48,pending_transfer,6047
Can I get money in my home currency at an ATM? I'm on vacation and don't have cash with me. This is cause for a bit of concern. Is it possible to withdraw here without additional cost?,76,wrong_exchange_rate_for_cash_withdrawal,8295
Which currencies can I use to add money?,54,supported_cards_and_currencies,2918
Why was a fee charged to me for transferring money?,64,transfer_fee_charged,7321
How can I lookup the source for my available money?,70,verify_source_of_funds,6530
What went wrong with my transfer?,27,declined_transfer,5586
I made a payment but it was returned.,53,reverted_card_payment?,6740
Can you please sort out your top up? I need this to go through asap because I really need the money. It's already been pending for an hour.,47,pending_top_up,2058
I payed with the card and there was an extra fee?,15,card_payment_fee_charged,2552
Am I allowed to hold money in multiple currencies?,36,fiat_currency_support,913
What do I have to do to get a Visa card?,73,visa_or_mastercard,4158
Do I receive the physical card for free,43,order_physical_card,8098
help me link my card,13,card_linking,261
Where do I top up?,58,top_up_by_cash_or_cheque,7996
Am I limited on the amount of disposable cards I can possess?,29,disposable_card_limits,4382
"I recently purchased something, and the exchange rate was wrong.",17,card_payment_wrong_exchange_rate,438
Are EUR exchanges acceptable?,36,fiat_currency_support,938
I did not get the right amount of cash from the ATM.,75,wrong_amount_of_cash_received,2386
What do I owe for a new card?,43,order_physical_card,8081
Somebody used my card without my knowledge!,22,compromised_card,4534
"My phone got stolen, how can I use the app?",42,lost_or_stolen_phone,5338
What are the fees imposed when I make a transaction?,15,card_payment_fee_charged,2651
Why was I charged for cash withdrawal?,19,cash_withdrawal_charge,9356
Why has my card been charged an extra pound?,34,extra_charge_on_statement,637
Can I use my bank account to send me more money?,65,transfer_into_account,7576
Why is it taking so long to update my balance transfer?,5,balance_not_updated_after_bank_transfer,8735
My balance doesn't show my deposit.,6,balance_not_updated_after_cheque_or_cash_deposit,3337
what's my top-up verification code?,71,verify_top_up,7691
The ATM wouldn't allow me to withdraw money,26,declined_cash_withdrawal,5046
I have another card from the U.S. Will you be able to accept that one?,54,supported_cards_and_currencies,2902
"Hey I double checked that I have the correct account details already, they're right for sure. Transfer is still pending since forever. It's not that difficult to transfer money to another country in 2018 is it?",48,pending_transfer,6049
How do I get my card back after the ATM swallowed it.,18,card_swallowed,6300
What is this strange payment in my account?,16,card_payment_not_recognised,3510
I could not get the top-up to go through,59,top_up_failed,8593
What's the problem? I thought you offered crypto top up. This doesn't appear to be working at all. My money has now vanished from my account.,61,top_up_reverted,3207
A wrong amount of cash we sent to me.,75,wrong_amount_of_cash_received,2458
What is the procedure for me to get more cards on my account?,39,getting_spare_card,7846
Can it add money automatically while travelling,4,automatic_top_up,1176
I tried to withdraw 50 pounds but it only gave me 30. Where is the rest of my money?,75,wrong_amount_of_cash_received,2501
I tried entering my pin several times incorrectly. Why isn't my pin working?,49,pin_blocked,1697
Why is verification for my identity needed?,74,why_verify_identity,3881
Can I see where my money came from?,70,verify_source_of_funds,6490
I don't recognize what this payment on my statement would be for.,16,card_payment_not_recognised,3503
how do i get a new card,43,order_physical_card,8062
My friends would like to add to my account. What is the procedure?,62,topping_up_by_card,4304
How do I link the new card?,13,card_linking,273
How long will it take for the money to reach my account?,67,transfer_timing,6672
Can I set up to my account to automatically top up?,4,automatic_top_up,1153
Are cards delivered to my location?,43,order_physical_card,8056
"I was charged for a cash withdrawal, why?",19,cash_withdrawal_charge,9409
Card activation is not working. What do i do?,0,activate_my_card,9305
I thought crypto top up with something you offer. This is not working. The money has been deducted from my account. Can you find out what's going on?,61,top_up_reverted,3217
I made a bank transfer but it doesn't seem to have gone through?,5,balance_not_updated_after_bank_transfer,8710
My cash received does not match what has been requested,75,wrong_amount_of_cash_received,2426
My credit card seems to have been declined for top up. Why is it not going through? Can you tell me what's going on?,59,top_up_failed,8514
"I want a disposable virtual card, how do I do that?",37,get_disposable_virtual_card,8373
When does my transfer from the US arrive in my account?,67,transfer_timing,6599
A transaction to a friend still hasn't shown up.,66,transfer_not_received_by_recipient,2720
I need to reset the passcode.,44,passcode_forgotten,4909
"Hi,  My money has not been credited to my account for which i have sent you cheque few days before. I am worried about the money please let me know the status.",6,balance_not_updated_after_cheque_or_cash_deposit,3387
After making a transfer from a UK account it's not showing up. How long do these transfers normally take for you? I want to be certain everything is all right.,5,balance_not_updated_after_bank_transfer,8678
There is a payment showing that I know I didn't make. I didn't use my card that day and I'm sure of it. Can you please cancel that transaction and return my money? Thankyou,28,direct_debit_payment_not_recognised,4767
The seller of the items I bought online the other day hasn't received the EU transfer yet. How long do these usually take?,48,pending_transfer,6125
Guide me on how to unblock my PIN,49,pin_blocked,1757
Could you assist me in finding my lost card?,41,lost_or_stolen_card,1556
Is there a way to change my PIN without having to go to the bank?,21,change_pin,6996
"My top up has been pending for an hour already, and I really need this to go through as soon as possible.  Can you help?",47,pending_top_up,1947
Should I complete my security verification before I can use my account?,74,why_verify_identity,3787
I have lost my phone or it has been stolen.,42,lost_or_stolen_phone,5342
Is there a disposable virtual card?,37,get_disposable_virtual_card,8389
Can you tell me why the card payment came back?,53,reverted_card_payment?,6729
I'm not seeing my cash deposit showing up in my account.,6,balance_not_updated_after_cheque_or_cash_deposit,3316
When will my transfer move out of pending stage?,48,pending_transfer,6112
What physical locations can I use cash to top up?,58,top_up_by_cash_or_cheque,8010
"Hello I am unable to exchange the crypto currency through the app, i am very keen to buy. Please let me know the issue.    interested buying crypto currency but i am unable to purchase it through the application,i do want to do the exchange, Could you please let me know what is the problem?",7,beneficiary_not_allowed,7112
"How long does it typically take a transfer to go through?  I sent some money to a friend earlier today, and she really needs it.  It still is a pending transfer, even though I sent it a few hours ago.",66,transfer_not_received_by_recipient,2701
"I am dissatisfied, I would like to close my account.",55,terminate_account,6240
I am under the impression that my top up is still pending,47,pending_top_up,1929
I have a transfer that is pending.,48,pending_transfer,6069
When will my transfer process?,5,balance_not_updated_after_bank_transfer,8780
There are a couple payments with my card in the app I see that I didn't create. What is happening? Maybe someone gained access to my account.,16,card_payment_not_recognised,3620
What do I do if my card is stolen?,41,lost_or_stolen_card,1510
"Someone withdrew money from my account, and it wasn't me.",20,cash_withdrawal_not_recognised,8872
I did not ask for the amount of cash that I received.,75,wrong_amount_of_cash_received,2417
Do physical cards cost money?,43,order_physical_card,8073
How many physical cards am I allowed to have?,39,getting_spare_card,7820
How do I troubleshoot my contactless?,23,contactless_not_working,1802
How can I open an account for my children?,1,age_limit,1622
"I'd rather not use my physical card, how can I get a virtual card?",40,getting_virtual_card,3028
Which countries are you in?,24,country_support,9981
Can I use American express with apple pay? Why does it make my top up not work?,2,apple_pay_or_google_pay,9720
"If my cash withdrawal is still not showing, is something wrong?",46,pending_cash_withdrawal,759
My card payment was not successful.,25,declined_card_payment,5987
"I want to top up by card, what do you support?",54,supported_cards_and_currencies,2978
My transfer didn't complete. Why can't I access funds?,35,failed_transfer,7518
"When exchanging currencies, is there an extra fee?",31,exchange_charge,8956
Why was I charged a fee for using my card,15,card_payment_fee_charged,2537
Is there an age limit to when my child can use these services?,1,age_limit,1636
My PIN tries have run out. Now what?,49,pin_blocked,1672
Where can I order a card?,43,order_physical_card,8084
Can I use a check to top up?,58,top_up_by_cash_or_cheque,8024
The exchange rate is incorrect on an item I recently purchased in a foreign country.,17,card_payment_wrong_exchange_rate,546
"When I went to $100, all the machine would give me was $20.",75,wrong_amount_of_cash_received,2443
Is getting my identity verified required before I can use my account?,74,why_verify_identity,3777
Is there a cost to receive money?,56,top_up_by_bank_transfer_charge,1910
I am still waiting on my card?,11,card_arrival,0
Why doesn't my passcode work?,44,passcode_forgotten,4833
Do you charge a fee for adding money in USD?,57,top_up_by_card_charge,9116
"My card will expire soon, do I need to order a new one?",9,card_about_to_expire,9541
How many digits identify the top-up verification code?,71,verify_top_up,7717
I believe that my card has been stolen!,41,lost_or_stolen_card,1494
There is a direct debit set up that was not authorized by me.,28,direct_debit_payment_not_recognised,4789
What is the top-up limit?,60,top_up_limits,2297
What steps do I have to go through in order to activate my new card?,0,activate_my_card,9318
Why am I having trouble withdrawing cash?,26,declined_cash_withdrawal,5071
When will my transfer move from pending to confirmed?,48,pending_transfer,6066
Can you tell me where my funds come from?,70,verify_source_of_funds,6554
"On a card payment, why is there a fee?",15,card_payment_fee_charged,2533
Which currencies are allowed?,36,fiat_currency_support,945
What happens if I deposit a cheque accidentally?,6,balance_not_updated_after_cheque_or_cash_deposit,3332
What steps do I need to do to delete my account?,55,terminate_account,6159
The app does not believe that I am myself,68,unable_to_verify_identity,3922
Why is it taking so long for a transfer to complete!,66,transfer_not_received_by_recipient,2753
I wasn't applied the correct exchange rate when getting cash,76,wrong_exchange_rate_for_cash_withdrawal,8281
Why doesn't my card work for any transactions?,14,card_not_working,1281
I forgot my PIN and now it is blocked.,49,pin_blocked,1678
My money transfer has not happened yet,48,pending_transfer,6096
How will I know when I get my refund?,51,Refund_not_showing_up,5733
Can topping up be automatic?,4,automatic_top_up,1203
Where did my money go? I'm not able to withdraw it from my ATM.,26,declined_cash_withdrawal,4929
It says the transfer wasn't accepted.,27,declined_transfer,5639
Can I choose my Visa or Mastercard?,73,visa_or_mastercard,4137
What's up with the extra fee I got?,19,cash_withdrawal_charge,9400
I want to delete my account. How do I do this?,55,terminate_account,6182
Is there a fee for transferring money,64,transfer_fee_charged,7280
Can you walk me through how I can edit some of my personal information?,30,edit_personal_details,3712
Please help me get a refund?,52,request_refund,5397
There is a transaction showing in my app that I did not make as I have not used that card all day.  Please reimburse this amount to my account.,28,direct_debit_payment_not_recognised,4809
my virtual card has not came yet!,40,getting_virtual_card,3017
I got billed an extra pound!,34,extra_charge_on_statement,619
Where can i top my card for free?,57,top_up_by_card_charge,9148
What types of top-up methods do you accept?,58,top_up_by_cash_or_cheque,7964
There is a cash withdrawal from an ATM listed but I don't remember making this withdrawal.,20,cash_withdrawal_not_recognised,8822
Help me.  My phone has been lost or stolen!,42,lost_or_stolen_phone,5280
"My card's expiration is approaching, how do I replace it.",9,card_about_to_expire,9627
"I have a US credit card, will you accept it?",54,supported_cards_and_currencies,2949
The cash withdrawal I took seems to be off. The exchange rate is wrong.,76,wrong_exchange_rate_for_cash_withdrawal,8279
I'm expecting a refund but it's no where to be seen,51,Refund_not_showing_up,5826
Will there be a cost if I exchange currency?,31,exchange_charge,9019
Why is there an identity check?,74,why_verify_identity,3848
I'm cancelling this charge. I still have not received what I bought from these people a while ago.,52,request_refund,5533
Please can you block the transaction I just sent from my account? It was a payment but I accidently typed in the wrong details and think it might have gone to the wrong place.,8,cancel_transfer,2197
My card expires next week. How do I get a new one?,9,card_about_to_expire,9522
Why is it showing that my account has been charged a dollar that is showing as pending?,34,extra_charge_on_statement,726
My balance is not right. It has not been updated for the cash or cheque deposit.,6,balance_not_updated_after_cheque_or_cash_deposit,3396
There was a direct debit from my account and I didn't authorise it,28,direct_debit_payment_not_recognised,4673
"I made a transaction, but I made it to an account I didn't mean to make it to.",8,cancel_transfer,2146
Help!  What should I do?  My phone was stolen yesterday.,42,lost_or_stolen_phone,5365
I noticed that there is a withdrawal in the app that is not mine.,20,cash_withdrawal_not_recognised,8896
Why is the fee for taking money out so high?  I feel I was overcharged and I would have never used this ATM if I would have known ahead of time.,76,wrong_exchange_rate_for_cash_withdrawal,8210
Is this card accepted by ATMs?,3,atm_support,4615
Help!  My card is stolen.,41,lost_or_stolen_card,1514
Is there a fee associated with using foreign exchange ATMs?,76,wrong_exchange_rate_for_cash_withdrawal,8258
Is there a charge to use a Top up card in the US?,57,top_up_by_card_charge,9129
Why did the cash deposit not show up in my account?,6,balance_not_updated_after_cheque_or_cash_deposit,3417
Do you have to be in the UK to get a card?,24,country_support,9882
Will I be charged for a cash withdrawal?,19,cash_withdrawal_charge,9417
"My American express works with my apple pay, why is top up not working?",2,apple_pay_or_google_pay,9673
What is needed for the identity verification?,69,verify_my_identity,9869
I have exceeded all my PIN tries,49,pin_blocked,1754
Why can I not choose the card i want?,73,visa_or_mastercard,4114
My card payments have stopped.,53,reverted_card_payment?,6787
How to exchange my currency,33,exchange_via_app,1406
Where'd the rest of my cash go from the ATM,75,wrong_amount_of_cash_received,2473
There are a couple payments with my card displayed in the app which I didn't make. What is happening? Maybe someone has access to my card.,16,card_payment_not_recognised,3612
I want to stop my account,55,terminate_account,6173
I can not find my phone or it has been stolen.,42,lost_or_stolen_phone,5266
What do I do if I see a cash withdrawal on my account that I don't remember making?,20,cash_withdrawal_not_recognised,8855
When do I see my recent refund in my statement,51,Refund_not_showing_up,5726
"for god sake, just delete my account i am sick of this",55,terminate_account,6147
why did my account decline a incoming transfer,7,beneficiary_not_allowed,7099
Is there a way I can check on the card on route to me?,11,card_arrival,102
When will my top up go through?,47,pending_top_up,2068
"If I need delivery on a certain day, is that something that could be accommodated?",12,card_delivery_estimate,1079
How to edit personal details?,30,edit_personal_details,3705
I got a fee when paying with my card,15,card_payment_fee_charged,2579
"I don't want to buy this car anymore, can I cancel the transaction and get a quick refund back?",52,request_refund,5474
Do you have a list of cards and currencies you support?,54,supported_cards_and_currencies,2947
I have one other credit card from the US. Do you take it?,54,supported_cards_and_currencies,2939
I would like to have a physical card to carry around and use. How can I get one?,43,order_physical_card,8161
There is an urgent thing that I need to transfer from China. Approximately how long will it take?,67,transfer_timing,6619
Is it possible to get a disposable virtual card as well?,37,get_disposable_virtual_card,8434
The purchase I made is still pending.,45,pending_card_payment,5094
My virtual car is not working.,72,virtual_card_not_working,8188
How do I get money from friends?,50,receiving_money,7364
"How long does an international transfer take? I made the transfer from France 2 days ago, but it is not showing up in my bank yet.",5,balance_not_updated_after_bank_transfer,8728
"Hi, I have withdrawn cash from the ATM on holiday and i guess withdrawal amount has been overcharged. I did it as i was not aware of these charges.",76,wrong_exchange_rate_for_cash_withdrawal,8228
need help with google pay top up,2,apple_pay_or_google_pay,9696
Can I add money to my account via bank transfer?,65,transfer_into_account,7572
Why is my top-up pending?,47,pending_top_up,2038
Tell me how to delete my account.,55,terminate_account,6232
Where can i exchange between GBP and USD,33,exchange_via_app,1405
What is the longest a US transfer should take to appear in my account?,67,transfer_timing,6669
Why would I receive an error that my transfer isn't possible when I've done it before?,7,beneficiary_not_allowed,7149
For what reason must I authenticate the top up?,71,verify_top_up,7690
I have a missing refund,51,Refund_not_showing_up,5698
Please help me.  My card is missing.,41,lost_or_stolen_card,1532
I was charged a fee for using my card. Can I check that in any way? It seems like there are occasions that I am charge for fees. Can you elaborate this?,15,card_payment_fee_charged,2539
Can you tell me how to tell where my funds come from?,70,verify_source_of_funds,6547
Why was my card declined in a shop?,25,declined_card_payment,5859
Can I use my card in Austria?,24,country_support,9881
"If I'm getting my identity verified, what all do I need?",69,verify_my_identity,9835
I am still waiting for a the cash I deposited this morning,6,balance_not_updated_after_cheque_or_cash_deposit,3302
I have a top-up that's still pending and wanted to know about it.,47,pending_top_up,1932
Do you know when the withdrawal will show?,46,pending_cash_withdrawal,774
Why was I double charged?,63,transaction_charged_twice,6362
Please provide me with the restrictions of the disposable cards.,29,disposable_card_limits,4380
Why did the app deny my top-up?,59,top_up_failed,8545
What caused my cash withdrawal to be declined?,26,declined_cash_withdrawal,5033
What are the guidelines for the disposable cards?,29,disposable_card_limits,4343
top up by my card is that possible?,62,topping_up_by_card,4283
"I'm hoping you can answer my question about a pending transfer that I've had for a while now.  I know that all of the account details are correct, so why is it taking so long to go through?",48,pending_transfer,6012
how do you get exchange rates,32,exchange_rate,357
I must change my PIN as soon as possible.,21,change_pin,6928
"Hello. I have a transaction in my account listed as pending. I tried to use an ATM at the city centre, but the machine declined my card, and I did not receive the money. Why is the transaction still pending if I did not receive the money.",46,pending_cash_withdrawal,800
My throwaway virtual card won't work,72,virtual_card_not_working,8175
How long do you have to wait to see your virtual card your ordered?,40,getting_virtual_card,3064
What are the acceptable currencies for adding funds?,54,supported_cards_and_currencies,2877
I have gone through my statements and noticed there is a large payment that I did not make. Can i still dispute the payment? its been a while,28,direct_debit_payment_not_recognised,4745
I cant prove who I am,68,unable_to_verify_identity,3938
Why is there a charged fee for debit or credit card payment?,15,card_payment_fee_charged,2607
"Hurry and refund me, I am waiting",51,Refund_not_showing_up,5729
I did a transaction to a wrong account!,8,cancel_transfer,2120
can i top up with check?,58,top_up_by_cash_or_cheque,7966
Top up not available in my wallet.,62,topping_up_by_card,4279
I lost the code and can not get into the app. Help!,44,passcode_forgotten,4862
Can I get spare cards?,39,getting_spare_card,7876
Someone hacked into my cards account.,22,compromised_card,4527
I moved to a new city and need to change my address,30,edit_personal_details,3659
"On the card that is coming, what's the tracking info?",11,card_arrival,20
Is there a problem with your system being down or something? I have already tried 5 times to issue a standard transfer but I'm getting nowhere.,35,failed_transfer,7437
"After reviewing my charges, I see I was charged a fee for a transfer I did, why?",64,transfer_fee_charged,7289
"It's been more than a week since I had a return charged to my card, why hasn't it showed up?",51,Refund_not_showing_up,5734
How can I find out where the funds are flow?,70,verify_source_of_funds,6585
Why is it I am charged an extra fee when I use the ATM?,19,cash_withdrawal_charge,9399
I don't understand where this charge came from.,16,card_payment_not_recognised,3486
Would I be able to get an account for my child?,1,age_limit,1644
My account did not allow the transfer.,7,beneficiary_not_allowed,7085
What will happen after my card expires?,9,card_about_to_expire,9585
Does it cost anything and how long would it take to get a card if I need a new one? My card is about to expire.,9,card_about_to_expire,9621
"Your card pin can be changed at any Visa or MasterCard ATM with Pin services, excluding countries such as Belgium, Luxembourg, Austria, Germany, Spain, and France.",21,change_pin,6991
The card PIN?,38,get_physical_card,4003
I was told I would be getting a refund but I have yet to see it,51,Refund_not_showing_up,5811
"Last Saturday, I was charged extra for the exchange rate on my payment. Is something wrong?",17,card_payment_wrong_exchange_rate,404
How do I verify my source of funds?,70,verify_source_of_funds,6526
My top up did not complete.,47,pending_top_up,1958
Why have i been charged a fee for using my card?,15,card_payment_fee_charged,2634
"I would like to delete my account now, please.",55,terminate_account,6143
Why are my transfers not going through.  I have tried over 4 times to get it to work.  This is just a simple transfer.  Is something else causing this in the system?  Is it broken?,35,failed_transfer,7529
Why didn't my transfer work?,35,failed_transfer,7474
How much does it cost to exchange my balance into a foreign currency?,31,exchange_charge,9010
"I see I was charged extra when I used the card.  I am not sure why, please tell me why.",15,card_payment_fee_charged,2638
My card is stuck in the ATM?,18,card_swallowed,6253
What steps do I take to unblock my PIN?,49,pin_blocked,1689
The disposable cards - what are they for?,37,get_disposable_virtual_card,8467
A direct debit payment that I didn't authorise shows up in my app.,28,direct_debit_payment_not_recognised,4641
What are the currencies that are accepted to add money?,54,supported_cards_and_currencies,2991
How long does it take for a bank transfer to show on my balance?,5,balance_not_updated_after_bank_transfer,8661
"I requested a refund from a merchant a while ago, and upon repeatedly checking my statement, the merchant has yet to refund me my money.  I don't know what's going on, or why the money is getting into my account--could you please help?",51,Refund_not_showing_up,5686
My card is not working.,14,card_not_working,1262
I tried to buy something over the Internet yesterday and got a declined error. I tried again today and got the same message. What is the issue?,27,declined_transfer,5565
A transfer was not allowed to an account.,7,beneficiary_not_allowed,7076
Help! I've forgot my app passcode!,44,passcode_forgotten,4879
I'm still awaiting for the completion of the transaction.,66,transfer_not_received_by_recipient,2836
Why was my card declined?,25,declined_card_payment,5879
Google play top up help?,2,apple_pay_or_google_pay,9653
"My account shows I have been charged twice for the same meal. How do I get the second payment voided and returned to me? I do not eat out much and my family is living paycheck to paycheck,  mostly. I cannot afford to spend more money than necessary, as is, so I must see to it that the cost be promptly credited back onto my card.",63,transaction_charged_twice,6392
I just made a top-up but it shows as pending! I use your service all the time and have never had a problem before. Why does it keep showing up as pending?,47,pending_top_up,2051
how much does a card cost and why do you charge me,43,order_physical_card,8132
How do I verify my new card?,0,activate_my_card,9182
I made a transfer and the person I transferred the money to didn't receive the right amount? Why did this happen and how do I get the rest of the money to them?,64,transfer_fee_charged,7270
My card was declined,25,declined_card_payment,5895
I noticed additional charges when transferring?,64,transfer_fee_charged,7183
I want to get my hands on one of those virtual cards!,40,getting_virtual_card,3003
Can I top-up automatically?,4,automatic_top_up,1220
I need to do a card activation.,0,activate_my_card,9307
"I just noticed that I supposedly made a payment to a seller a while back. The problem is, I don't recognize the seller. There must be a way to see who it is or track the payment. Can you do that, because I don't remember this transaction?",28,direct_debit_payment_not_recognised,4693
The machine didn't work earlier when I went to get money out and now my account says transaction in progress.Why?,46,pending_cash_withdrawal,788
How to receive the actual card,43,order_physical_card,8129
Please send my refund now.,51,Refund_not_showing_up,5755
Where can I go to get my PIN unblocked?,49,pin_blocked,1711
Will I be able to get both a visa and a mastercard?,73,visa_or_mastercard,4178
Money is not in recipients account.,66,transfer_not_received_by_recipient,2740
Where can I find an ATM?,3,atm_support,4625
Why hasn't my transfer from Europe gone through?,67,transfer_timing,6715
Can you tell me exactly what fees I will expect to see in regards to your cards?,43,order_physical_card,8054
I happened to forget my passcode,44,passcode_forgotten,4845
I'm trying to purchase crypto via the app. I haven't been able to get it to go through. Am I doing something wrong?,7,beneficiary_not_allowed,7025
How do i change my identity?,69,verify_my_identity,9855
What is the disposable card for?,37,get_disposable_virtual_card,8465
When I exchanged currencies the value of my money changed.,76,wrong_exchange_rate_for_cash_withdrawal,8259
Is there a reason my new card hasn't arrived yet?,11,card_arrival,80
How can I obtain a disposable virtual card?,37,get_disposable_virtual_card,8457
I was checking my statement and I think one of my card payments has reverted,53,reverted_card_payment?,6774
Can I exchange my money for EUR?,36,fiat_currency_support,998
"I need to set up an account for my daughter, how would I do that?",1,age_limit,1641
How can I access my account when I have lost my phone?,42,lost_or_stolen_phone,5341
